"both balance, time (ms)",Cell 1,Cell 2,Cell 3,Cell 4,Cell 5,Cell 6,Cell 7,Cell 8,Cell 9,Cell 10,Cell 11,Cell 12,Cell 13,Cell 14,Cell 15
7.19999999999999,36117,35269,36500,36484,36431,35170,36561,36507,36216,36599,35624,36359,36313,36475,36698
7.29999999999999,36117,35269,36500,36484,36432,35171,36560,36507,36216,36598,35624,36359,36313,36475,36699
7.39999999999999,36118,35269,36501,36485,36432,35171,36560,36507,36217,36599,35623,36359,36313,36475,36699
7.499999999999989,36118,35268,36500,36484,36432,35171,36561,36508,36217,36599,35624,36360,36313,36475,36698
7.599999999999989,36117,35268,36501,36484,36432,35170,36561,36507,36216,36599,35624,36359,36313,36475,36699
7.699999999999989,36117,35269,36501,36484,36432,35171,36561,36507,36217,36598,35624,36360,36314,36476,36698
7.799999999999988,36117,35268,36500,36484,36432,35170,36561,36508,36217,36599,35624,36360,36314,36476,36699
7.899999999999988,36118,35269,36501,36485,36432,35171,36560,36508,36216,36600,35624,36359,36314,36476,36699
7.999999999999988,36117,35269,36501,36484,36431,35171,36561,36507,36216,36599,35624,36360,36314,36475,36699
8.099999999999987,36118,35269,36501,36485,36432,35171,36561,36508,36217,36599,35625,36361,36315,36476,36699
8.199999999999987,36118,35269,36501,36486,36433,35171,36561,36508,36217,36599,35624,36360,36314,36475,36700
8.299999999999986,36118,35297,36419,36515,36433,35195,36507,36461,36263,36531,35648,36360,36314,36505,36614
8.399999999999986,36118,35296,36418,36515,36432,35194,36505,36459,36264,36531,35648,36360,36314,36506,36614
8.499999999999986,36117,35296,36417,36515,36432,35195,36506,36459,36264,36531,35649,36360,36314,36506,36614
8.599999999999985,36117,35296,36418,36514,36432,35193,36505,36458,36262,36530,35647,36360,36315,36505,36614
8.699999999999985,36118,35297,36417,36515,36432,35194,36505,36458,36263,36530,35648,36361,36315,36505,36613
8.799999999999985,36117,35296,36417,36515,36432,35194,36506,36458,36264,36530,35649,36361,36315,36506,36613
8.899999999999984,36118,35296,36417,36515,36432,35194,36505,36458,36265,36530,35649,36361,36315,36507,36613
8.999999999999984,36118,35296,36417,36516,36432,35194,36505,36458,36264,36529,35648,36360,36315,36506,36613
9.099999999999984,36117,35296,36417,36515,36431,35194,36504,36458,36263,36529,35649,36360,36315,36505,36613
9.199999999999983,36117,35297,36417,36515,36432,35193,36504,36458,36265,36530,35649,36360,36315,36507,36612
9.299999999999983,36117,35296,36416,36516,36432,35194,36505,36458,36264,36529,35648,36360,36315,36506,36613
9.399999999999983,36117,35296,36416,36516,36432,35195,36506,36457,36264,36529,35648,36360,36314,36506,36612
9.499999999999982,36118,35297,36416,36515,36432,35194,36504,36457,36262,36528,35648,36360,36314,36505,36612
