time (ms),Cell 1,Cell 2,Cell 3,Cell 4,Cell 5,Cell 6,Cell 7,Cell 8,Cell 9,Cell 10,Cell 11,Cell 12,Cell 13,Cell 14,Cell 15,Current,SoC,Temperature 1,Temperature 2,Temperature 3,Temperature 4,UV\OV Fault,,
22.1,41504,41403,41452,41321,41323,41373,41376,41247,41490,41497,41458,41499,41546,41510,39794,0,0,59,58,56,56,0,,
22.2,41503,41402,41452,41321,41323,41373,41376,41246,41491,41498,41460,41498,41545,41509,39794,0,0,59,59,56,56,0,,
22.3,41502,41401,41452,41320,41324,41373,41376,41247,41490,41495,41459,41498,41545,41509,39794,0,0,58,60,57,57,0,,
22.4,41502,41402,41451,41321,41324,41373,41376,41247,41490,41496,41459,41499,41546,41510,39794,0,0,58,58,58,57,0,,
22.5,41501,41401,41452,41320,41323,41374,41376,41247,41490,41496,41460,41497,41544,41508,39794,0,0,58,58,58,57,0,,
22.6,41503,41400,41452,41321,41323,41373,41376,41247,41489,41496,41458,41497,41544,41508,39794,0,0,60,59,56,56,0,,
22.7,41501,41401,41452,41320,41323,41373,41375,41247,41489,41495,41459,41497,41544,41508,39794,0,0,59,58,57,56,0,,
22.8,41502,41401,41451,41319,41322,41372,41375,41246,41491,41496,41458,41497,41544,41508,39794,0,0,59,60,57,57,0,,
22.9,41502,41401,41451,41320,41321,41373,41375,41247,41489,41496,41460,41497,41544,41508,39794,0,0,58,57,57,56,0,,
23,41521,41421,41469,41337,41339,41395,41395,41263,41511,41514,41482,41517,41564,41528,39794,0,0,59,60,56,57,0,,
23.1,41523,41424,41471,41340,41338,41397,41397,41262,41513,41516,41484,41518,41565,41529,39794,0,0,58,59,56,57,0,,
23.2,41523,41425,41472,41339,41339,41398,41398,41263,41513,41516,41485,41521,41568,41532,39794,0,0,58,58,58,56,0,,
23.3,41524,41424,41472,41340,41340,41400,41399,41263,41514,41518,41486,41520,41567,41531,39794,0,0,57,58,57,57,0,,
23.4,41525,41426,41473,41341,41340,41400,41400,41263,41516,41519,41487,41520,41567,41531,39794,0,0,60,59,57,57,0,,
23.5,41523,41426,41472,41341,41342,41399,41399,41264,41514,41516,41486,41519,41566,41530,39794,0,0,59,57,57,57,0,,
23.6,41524,41426,41474,41342,41343,41401,41400,41264,41515,41518,41488,41520,41567,41531,39794,0,0,59,59,55,56,0,,
23.7,41525,41427,41474,41341,41343,41400,41399,41264,41516,41519,41488,41521,41568,41532,39794,0,0,58,58,56,56,0,,
23.8,41525,41427,41473,41342,41342,41401,41400,41265,41516,41519,41488,41521,41568,41532,39794,0,0,58,59,58,58,0,,
23.9,41525,41427,41473,41343,41342,41400,41399,41265,41518,41519,41488,41521,41568,41532,39794,0,0,60,58,58,57,0,,
24,41526,41426,41474,41342,41342,41401,41399,41266,41518,41519,41487,41521,41568,41532,39794,0,0,59,59,56,56,0,,
24.1,41527,41428,41473,41342,41342,41401,41400,41267,41518,41519,41487,41521,41568,41532,39794,0,0,59,60,56,54,0,,
24.2,41526,41428,41473,41343,41343,41401,41401,41266,41518,41519,41488,41522,41569,41533,39794,0,0,59,59,56,56,0,,
24.3,41529,41428,41474,41343,41343,41401,41400,41266,41516,41519,41487,41523,41570,41534,39794,0,0,57,58,57,56,0,,
24.4,41527,41427,41475,41343,41344,41401,41400,41266,41518,41520,41488,41523,41570,41534,39794,0,0,58,58,58,56,0,,
24.5,41526,41427,41474,41343,41344,41401,41400,41265,41517,41520,41488,41522,41569,41533,39794,0,0,57,59,56,56,0,,
24.6,41526,41428,41474,41343,41343,41401,41401,41267,41516,41520,41489,41522,41569,41533,39794,0,0,59,59,58,57,0,,
24.7,41527,41428,41475,41344,41343,41401,41400,41267,41516,41520,41487,41522,41569,41533,39794,0,0,59,59,57,57,0,,
24.8,41527,41429,41474,41343,41343,41401,41402,41266,41517,41520,41489,41523,41570,41534,39794,0,0,59,60,56,56,0,,
24.9,41527,41428,41474,41343,41343,41402,41400,41266,41517,41520,41488,41522,41569,41533,39794,0,0,58,60,55,56,0,,
25,41527,41427,41475,41342,41343,41401,41401,41267,41517,41520,41489,41523,41570,41534,39794,0,0,58,59,55,57,0,,
25.1,41527,41428,41475,41344,41345,41403,41400,41267,41517,41519,41489,41523,41570,41534,39794,0,0,58,58,56,56,0,,
25.2,41528,41428,41476,41344,41345,41402,41401,41267,41517,41520,41491,41525,41572,41536,39794,0,0,58,59,58,57,0,,
25.3,41527,41428,41476,41345,41345,41402,41401,41268,41517,41521,41490,41523,41570,41534,39794,0,0,59,59,57,56,0,,
25.4,41526,41427,41475,41343,41344,41402,41401,41267,41517,41521,41489,41523,41570,41534,39794,0,0,59,58,56,55,0,,
25.5,41527,41429,41475,41344,41344,41402,41402,41267,41518,41520,41489,41524,41571,41535,39794,0,0,60,58,56,55,0,,
25.6,41527,41429,41476,41343,41344,41403,41401,41267,41518,41521,41490,41523,41570,41534,39794,0,0,58,58,57,56,0,,
25.7,41527,41428,41475,41343,41344,41402,41402,41268,41518,41521,41488,41523,41570,41534,39794,0,0,58,59,56,56,0,,
25.8,41527,41430,41476,41344,41344,41403,41401,41267,41517,41521,41489,41523,41570,41534,39794,0,0,59,59,55,55,0,,
25.9,41528,41427,41475,41344,41344,41402,41401,41267,41518,41521,41490,41523,41570,41534,39794,0,0,59,60,59,56,0,,
26,41527,41429,41476,41345,41344,41402,41401,41267,41518,41521,41491,41525,41572,41536,39794,0,0,58,58,56,56,0,,
26.1,41528,41430,41477,41344,41344,41403,41401,41268,41518,41521,41490,41524,41571,41535,39794,0,0,58,59,56,55,0,,
26.2,41527,41428,41475,41345,41345,41401,41401,41267,41519,41523,41491,41524,41571,41535,39794,0,0,59,58,57,56,0,,
26.3,41527,41430,41475,41344,41344,41403,41400,41268,41518,41521,41490,41524,41571,41535,39794,0,0,59,58,57,57,0,,
26.4,41527,41429,41474,41343,41344,41402,41401,41267,41519,41522,41489,41525,41572,41536,39794,0,0,58,60,56,57,0,,
26.5,41527,41429,41477,41344,41344,41402,41402,41267,41519,41521,41490,41524,41571,41535,39794,0,0,58,58,57,56,0,,
26.6,41528,41430,41475,41345,41343,41402,41401,41268,41518,41521,41490,41524,41571,41535,39794,0,0,58,60,58,56,0,,
26.7,41527,41429,41475,41344,41345,41402,41402,41267,41519,41521,41491,41524,41571,41535,39794,0,0,60,58,57,56,0,,
26.8,41527,41429,41476,41345,41343,41402,41401,41269,41519,41521,41490,41522,41569,41533,39794,0,0,59,61,57,57,0,,
26.9,41528,41430,41475,41344,41344,41404,41402,41268,41520,41522,41491,41525,41572,41536,39794,0,0,59,59,56,56,0,,
27,41527,41430,41476,41345,41345,41403,41402,41268,41519,41523,41491,41526,41573,41537,39794,0,0,58,59,57,56,0,,
27.1,41528,41429,41476,41346,41346,41402,41402,41267,41518,41522,41489,41524,41571,41535,39794,0,0,58,57,57,55,0,,
27.2,41528,41430,41476,41343,41345,41403,41402,41268,41519,41522,41490,41524,41571,41535,39794,0,0,59,58,57,56,0,,
27.3,41527,41430,41477,41345,41345,41403,41402,41268,41519,41522,41491,41525,41572,41536,39794,0,0,58,59,57,57,0,,
27.4,41528,41431,41477,41346,41344,41403,41401,41269,41519,41523,41491,41524,41571,41535,39794,0,0,58,59,58,55,0,,
27.5,41529,41431,41475,41344,41344,41404,41402,41269,41519,41522,41491,41525,41572,41536,39794,0,0,59,60,57,56,0,,
27.6,41529,41429,41478,41345,41344,41403,41403,41268,41517,41521,41492,41525,41572,41536,39794,0,0,58,58,57,58,0,,
27.7,41528,41431,41478,41346,41344,41404,41402,41268,41519,41522,41491,41525,41572,41536,39794,0,0,59,59,56,56,0,,
27.8,41528,41431,41477,41345,41345,41403,41404,41268,41519,41522,41491,41524,41571,41535,39794,0,0,58,59,55,55,0,,
27.9,41528,41431,41477,41346,41345,41402,41403,41268,41520,41524,41491,41526,41573,41537,39794,0,0,59,59,57,57,0,,
28,41529,41430,41477,41345,41345,41403,41402,41269,41519,41523,41491,41524,41571,41535,39794,0,0,58,59,56,56,0,,
28.1,41529,41430,41478,41345,41344,41403,41402,41268,41520,41524,41491,41527,41574,41538,39794,0,0,58,58,57,56,0,,
28.2,41528,41430,41476,41345,41345,41403,41402,41269,41519,41522,41490,41526,41573,41537,39794,0,0,58,59,56,56,0,,
28.3,41511,41413,41460,41330,41330,41384,41386,41255,41503,41508,41471,41508,41555,41519,39794,0,0,58,59,58,56,0,,
28.4,41508,41406,41457,41326,41327,41379,41380,41250,41498,41503,41466,41504,41551,41515,39794,0,0,58,60,58,56,0,,
28.5,41507,41405,41456,41325,41327,41380,41380,41250,41495,41501,41463,41504,41551,41515,39794,0,0,57,59,58,56,0,,
28.6,41507,41405,41455,41324,41326,41377,41380,41250,41496,41501,41463,41500,41547,41511,39794,0,0,59,60,56,56,0,,
28.7,41505,41405,41456,41325,41326,41377,41381,41249,41494,41499,41463,41501,41548,41512,39794,0,0,58,58,57,57,0,,
28.8,41506,41404,41454,41323,41325,41377,41380,41249,41495,41499,41462,41501,41548,41512,39794,0,0,59,59,57,55,0,,
28.9,41505,41405,41455,41323,41325,41376,41379,41249,41493,41499,41463,41500,41547,41511,39794,0,0,59,59,57,56,0,,
29,41504,41403,41455,41324,41325,41376,41378,41248,41492,41499,41461,41500,41547,41511,39794,0,0,58,58,56,56,0,,
29.1,41505,41403,41453,41323,41324,41376,41379,41249,41492,41498,41461,41499,41546,41510,39794,0,0,60,60,56,55,0,,
29.2,41505,41403,41454,41323,41324,41375,41378,41248,41492,41498,41462,41500,41547,41511,39794,0,0,59,59,57,56,0,,
29.3,41504,41403,41452,41323,41324,41375,41379,41249,41492,41498,41461,41500,41547,41511,39794,0,0,59,58,57,55,0,,
29.4,41505,41403,41454,41322,41324,41374,41377,41247,41492,41498,41462,41499,41546,41510,39794,0,0,59,59,56,57,0,,
29.5,41504,41404,41452,41321,41323,41375,41378,41248,41491,41497,41462,41498,41545,41509,39794,0,0,58,59,58,56,0,,
29.6,41504,41402,41452,41321,41324,41374,41377,41246,41491,41497,41459,41498,41545,41509,39794,0,0,59,60,56,57,0,,
29.7,41503,41403,41453,41321,41324,41373,41376,41247,41492,41497,41459,41498,41545,41509,39794,0,0,58,58,58,56,0,,
29.8,41502,41401,41451,41321,41323,41373,41377,41247,41492,41498,41460,41498,41545,41509,39794,0,0,57,59,56,58,0,,
29.9,41503,41402,41451,41319,41323,41373,41375,41246,41491,41497,41461,41499,41546,41510,39794,0,0,59,58,57,56,0,,
30,41502,41402,41451,41321,41324,41372,41375,41247,41491,41497,41460,41498,41545,41509,39794,0,0,58,59,57,56,0,,
30.1,41502,41401,41452,41320,41323,41374,41376,41247,41491,41495,41459,41498,41545,41509,39794,0,0,60,59,56,57,0,,
30.2,41501,41402,41451,41321,41322,41374,41376,41247,41491,41496,41460,41498,41545,41509,39794,0,0,59,59,58,57,0,,
30.3,41501,41400,41451,41320,41323,41373,41376,41247,41490,41496,41461,41498,41545,41509,39794,0,0,60,61,56,56,0,,
30.4,41502,41399,41451,41318,41321,41372,41375,41247,41490,41496,41460,41499,41546,41510,39794,0,0,58,60,57,56,0,,
30.5,41501,41400,41450,41319,41322,41372,41376,41246,41490,41496,41461,41498,41545,41509,39794,0,0,59,58,56,56,0,,
30.6,41502,41400,41451,41318,41321,41372,41375,41247,41489,41495,41458,41497,41544,41508,39794,0,0,59,58,58,58,0,,
30.7,41501,41401,41451,41319,41322,41373,41376,41245,41489,41495,41458,41497,41544,41508,39794,0,0,58,59,57,55,0,,
30.8,41501,41400,41451,41320,41322,41372,41375,41246,41489,41495,41457,41496,41543,41507,39794,0,0,58,58,56,56,0,,
30.9,41502,41400,41451,41319,41322,41372,41375,41246,41489,41495,41457,41496,41543,41507,39794,0,0,58,59,57,55,0,,
31,41501,41400,41450,41318,41321,41371,41375,41246,41489,41496,41458,41498,41545,41509,39794,0,0,59,59,56,56,0,,
31.1,41500,41399,41451,41318,41322,41372,41374,41245,41489,41495,41458,41496,41543,41507,39794,0,0,59,58,57,55,0,,
31.2,41499,41399,41450,41319,41321,41372,41374,41244,41489,41495,41458,41497,41544,41508,39794,0,0,58,59,57,56,0,,
31.3,41501,41401,41451,41318,41320,41372,41374,41244,41488,41494,41457,41495,41542,41506,39794,0,0,58,58,57,57,0,,
31.4,41501,41399,41450,41317,41320,41371,41375,41244,41488,41496,41458,41496,41543,41507,39794,0,0,59,60,56,56,0,,
31.5,41501,41399,41450,41317,41320,41372,41374,41244,41487,41494,41458,41496,41543,41507,39794,0,0,59,58,56,56,0,,
31.6,41500,41399,41451,41318,41320,41371,41373,41244,41486,41494,41457,41496,41543,41507,39794,0,0,59,60,57,56,0,,
31.7,41501,41398,41450,41319,41320,41370,41373,41244,41487,41493,41457,41495,41542,41506,39794,0,0,58,59,59,58,0,,
31.8,41500,41399,41450,41317,41320,41371,41374,41245,41488,41494,41456,41495,41542,41506,39794,0,0,58,59,57,57,0,,
31.9,41500,41398,41449,41318,41321,41370,41374,41244,41486,41493,41457,41495,41542,41506,39794,0,0,58,59,58,57,0,,
32,41499,41398,41449,41318,41320,41371,41374,41244,41485,41493,41456,41494,41541,41505,39794,0,0,59,58,56,56,0,,
32.1,41499,41397,41449,41318,41320,41371,41373,41243,41488,41493,41456,41496,41543,41507,39794,0,0,59,59,57,56,0,,
32.2,41499,41397,41449,41318,41319,41371,41373,41242,41487,41492,41456,41495,41542,41506,39794,0,0,58,58,58,57,0,,
32.3,41500,41398,41449,41318,41319,41371,41373,41243,41487,41492,41456,41493,41540,41504,39794,0,0,58,59,58,58,0,,
32.4,41498,41398,41449,41318,41319,41370,41371,41243,41486,41492,41455,41495,41542,41506,39794,0,0,59,60,57,56,0,,
32.5,41498,41398,41449,41317,41318,41370,41373,41244,41487,41492,41456,41494,41541,41505,39794,0,0,58,58,57,56,0,,
32.6,41498,41397,41449,41318,41319,41369,41372,41243,41486,41493,41455,41494,41541,41505,39794,0,0,59,59,57,55,0,,
32.7,41498,41398,41449,41316,41320,41370,41372,41243,41486,41492,41453,41493,41540,41504,39794,0,0,59,59,57,57,0,,
32.8,41497,41398,41449,41316,41319,41370,41373,41243,41485,41492,41455,41494,41541,41505,39794,0,0,60,59,57,56,0,,
32.9,41498,41397,41448,41317,41319,41371,41372,41243,41486,41491,41456,41494,41541,41505,39794,0,0,58,58,56,55,0,,
33,41497,41397,41448,41316,41319,41370,41372,41242,41485,41491,41454,41494,41541,41505,39794,0,0,59,59,59,57,0,,
33.1,41497,41397,41447,41317,41319,41370,41372,41244,41486,41492,41455,41492,41539,41503,39794,0,0,59,59,58,57,0,,
33.2,41498,41397,41448,41317,41318,41369,41372,41243,41485,41491,41453,41493,41540,41504,39794,0,0,58,58,57,55,0,,
33.3,41515,41414,41464,41331,41333,41389,41388,41257,41502,41505,41474,41510,41557,41521,39794,0,0,59,59,58,56,0,,
33.4,41519,41420,41467,41336,41336,41393,41392,41260,41506,41511,41480,41515,41562,41526,39794,0,0,58,59,58,56,0,,
33.5,41520,41421,41468,41337,41337,41393,41393,41261,41508,41513,41482,41515,41562,41526,39794,0,0,58,58,55,56,0,,
33.6,41520,41422,41467,41336,41337,41394,41394,41260,41510,41512,41482,41515,41562,41526,39794,0,0,59,60,56,56,0,,
33.7,41521,41422,41469,41337,41338,41396,41395,41261,41510,41513,41483,41517,41564,41528,39794,0,0,58,59,57,56,0,,
33.8,41521,41423,41468,41337,41337,41395,41395,41261,41510,41515,41483,41517,41564,41528,39794,0,0,59,59,57,56,0,,
33.9,41521,41422,41469,41338,41338,41396,41395,41259,41511,41514,41482,41518,41565,41529,39794,0,0,58,58,58,56,0,,
34,41521,41422,41469,41338,41338,41396,41395,41262,41511,41515,41483,41519,41566,41530,39794,0,0,58,57,57,58,0,,
34.1,41522,41423,41470,41338,41339,41395,41395,41262,41512,41515,41483,41517,41564,41528,39794,0,0,59,57,58,56,0,,
34.2,41523,41423,41470,41338,41339,41396,41396,41262,41513,41516,41485,41517,41564,41528,39794,0,0,59,58,57,56,0,,
34.3,41522,41424,41470,41341,41339,41396,41396,41262,41512,41516,41483,41517,41564,41528,39794,0,0,58,59,58,56,0,,
34.4,41522,41423,41470,41339,41338,41397,41397,41263,41512,41516,41483,41518,41565,41529,39794,0,0,58,58,57,56,0,,
34.5,41522,41424,41470,41341,41339,41395,41395,41262,41512,41516,41485,41519,41566,41530,39794,0,0,59,59,56,58,0,,
34.6,41523,41423,41469,41340,41339,41397,41396,41263,41513,41516,41484,41519,41566,41530,39794,0,0,59,58,58,57,0,,
34.7,41523,41424,41470,41339,41341,41397,41397,41263,41513,41516,41484,41519,41566,41530,39794,0,0,58,60,57,55,0,,
34.8,41523,41424,41470,41340,41339,41397,41397,41262,41513,41517,41485,41519,41566,41530,39794,0,0,59,58,57,55,0,,
34.9,41523,41425,41470,41340,41339,41398,41397,41263,41512,41516,41485,41519,41566,41530,39794,0,0,59,59,59,56,0,,
35,41524,41424,41471,41340,41340,41397,41396,41263,41513,41517,41485,41519,41566,41530,39794,0,0,58,58,57,58,0,,
35.1,41523,41424,41470,41339,41340,41399,41396,41263,41513,41516,41485,41518,41565,41529,39794,0,0,59,59,56,56,0,,
35.2,41523,41424,41471,41340,41340,41397,41397,41263,41515,41517,41485,41519,41566,41530,39794,0,0,58,59,57,56,0,,
35.3,41525,41424,41470,41341,41341,41398,41398,41264,41512,41516,41485,41519,41566,41530,39794,0,0,58,59,58,57,0,,
35.4,41524,41426,41471,41341,41341,41396,41398,41263,41514,41517,41485,41519,41566,41530,39794,0,0,59,60,56,56,0,,
35.5,41524,41426,41472,41340,41341,41397,41397,41263,41513,41517,41485,41518,41565,41529,39794,0,0,59,59,57,56,0,,
35.6,41523,41424,41471,41340,41340,41398,41397,41263,41514,41516,41486,41519,41566,41530,39794,0,0,60,59,56,56,0,,
35.7,41525,41426,41472,41340,41340,41397,41398,41264,41514,41517,41486,41520,41567,41531,39794,0,0,59,60,58,57,0,,
35.8,41524,41426,41472,41340,41340,41399,41399,41264,41514,41517,41487,41521,41568,41532,39794,0,0,58,59,57,55,0,,
35.9,41523,41426,41471,41340,41341,41398,41398,41264,41515,41516,41486,41520,41567,41531,39794,0,0,58,58,58,55,0,,
36,41524,41425,41471,41341,41341,41399,41398,41264,41514,41517,41486,41520,41567,41531,39794,0,0,57,59,57,56,0,,
36.1,41524,41425,41472,41340,41341,41400,41398,41264,41514,41516,41485,41521,41568,41532,39794,0,0,58,59,56,56,0,,
36.2,41524,41425,41472,41341,41341,41399,41398,41263,41515,41517,41485,41519,41566,41530,39794,0,0,57,58,56,56,0,,
36.3,41524,41425,41472,41342,41341,41398,41398,41263,41515,41517,41486,41520,41567,41531,39794,0,0,58,59,58,57,0,,
36.4,41524,41427,41473,41342,41341,41398,41398,41263,41514,41517,41487,41520,41567,41531,39794,0,0,59,59,56,57,0,,
36.5,41524,41426,41473,41342,41342,41400,41399,41263,41516,41517,41486,41519,41566,41530,39794,0,0,59,58,58,57,0,,
36.6,41522,41427,41473,41341,41341,41399,41398,41263,41515,41518,41487,41519,41566,41530,39794,0,0,59,58,56,56,0,,
36.7,41525,41426,41472,41340,41341,41400,41397,41264,41515,41518,41488,41520,41567,41531,39794,0,0,60,59,56,56,0,,
36.8,41525,41426,41471,41340,41340,41400,41398,41263,41515,41518,41487,41520,41567,41531,39794,0,0,58,59,57,56,0,,
36.9,41524,41426,41472,41341,41342,41398,41399,41264,41515,41518,41487,41521,41568,41532,39794,0,0,56,57,57,56,0,,
37,41523,41426,41472,41342,41341,41400,41399,41264,41515,41518,41487,41520,41567,41531,39794,0,0,58,59,58,56,0,,
37.1,41524,41425,41472,41341,41341,41400,41399,41264,41516,41519,41487,41519,41566,41530,39794,0,0,59,58,56,55,0,,
37.2,41525,41427,41472,41341,41341,41400,41399,41263,41515,41518,41486,41520,41567,41531,39794,0,0,58,58,55,56,0,,
37.3,41524,41426,41472,41341,41342,41401,41400,41265,41515,41517,41487,41521,41568,41532,39794,0,0,58,59,58,56,0,,
37.4,41524,41426,41472,41342,41341,41399,41400,41264,41517,41519,41488,41520,41567,41531,39794,0,0,58,58,58,55,0,,
37.5,41525,41426,41472,41341,41341,41400,41400,41265,41516,41518,41489,41521,41568,41532,39794,0,0,57,59,58,57,0,,
37.6,41524,41427,41472,41342,41343,41401,41399,41264,41515,41518,41485,41520,41567,41531,39794,0,0,59,58,55,56,0,,
37.7,41526,41428,41473,41342,41342,41400,41399,41264,41515,41518,41487,41522,41569,41533,39794,0,0,57,59,58,56,0,,
37.8,41525,41426,41473,41341,41341,41399,41398,41263,41516,41518,41488,41521,41568,41532,39794,0,0,59,59,59,57,0,,
37.9,41524,41426,41472,41342,41342,41400,41398,41264,41515,41518,41486,41520,41567,41531,39794,0,0,58,58,58,57,0,,
38,41525,41426,41472,41343,41343,41399,41400,41266,41516,41519,41488,41520,41567,41531,39794,0,0,58,58,58,57,0,,
38.1,41525,41427,41474,41344,41341,41401,41399,41265,41516,41518,41488,41520,41567,41531,39794,0,0,58,57,57,57,0,,
38.2,41525,41427,41473,41342,41342,41400,41399,41265,41516,41519,41487,41521,41568,41532,39794,0,0,58,59,56,56,0,,
38.3,41525,41427,41472,41343,41341,41400,41398,41265,41518,41519,41488,41522,41569,41533,39794,0,0,58,58,57,56,0,,
38.4,41525,41427,41474,41343,41343,41400,41399,41265,41517,41518,41488,41520,41567,41531,39794,0,0,59,58,57,56,0,,
38.5,41525,41428,41473,41342,41343,41401,41399,41264,41516,41518,41488,41522,41569,41533,39794,0,0,58,59,58,57,0,,
38.6,41526,41427,41473,41343,41342,41401,41399,41263,41516,41519,41486,41521,41568,41532,39794,0,0,59,58,57,55,0,,
38.7,41505,41404,41456,41324,41327,41376,41379,41249,41495,41500,41464,41502,41549,41513,39794,0,0,58,58,57,57,0,,
38.8,41503,41402,41454,41322,41324,41375,41378,41248,41493,41499,41461,41498,41545,41509,39794,0,0,59,58,57,57,0,,
38.9,41503,41402,41452,41322,41323,41374,41377,41247,41491,41497,41459,41498,41545,41509,39794,0,0,59,59,57,57,0,,
39,41502,41401,41451,41321,41324,41373,41376,41248,41492,41497,41459,41498,41545,41509,39794,0,0,58,58,58,58,0,,
39.1,41502,41401,41452,41320,41323,41373,41376,41247,41491,41497,41459,41498,41545,41509,39794,0,0,59,58,55,56,0,,
39.2,41501,41401,41452,41321,41323,41372,41376,41246,41490,41495,41458,41497,41544,41508,39794,0,0,60,59,57,57,0,,
39.3,41502,41399,41449,41320,41322,41372,41375,41246,41490,41495,41459,41497,41544,41508,39794,0,0,58,58,58,57,0,,
39.4,41501,41400,41450,41320,41321,41372,41375,41246,41489,41495,41458,41497,41544,41508,39794,0,0,59,58,59,58,0,,
39.5,41501,41399,41451,41318,41321,41372,41375,41244,41489,41495,41458,41497,41544,41508,39794,0,0,58,58,58,55,0,,
39.6,41500,41399,41450,41319,41321,41372,41375,41245,41489,41495,41458,41497,41544,41508,39794,0,0,58,58,56,57,0,,
39.7,41500,41399,41449,41318,41321,41372,41373,41245,41488,41494,41457,41495,41542,41506,39794,0,0,58,59,56,56,0,,
39.8,41500,41400,41450,41318,41319,41371,41373,41244,41487,41494,41457,41497,41544,41508,39794,0,0,59,59,58,56,0,,
